"사용일자","호선명","역명","승차총승객수","하차총승객수","등록일자"
"20221123","2호선","충정로(경기대입구)","11283","11851","20221126"
"20221123","5호선","충정로(경기대입구)","5193","5277","20221126"
"20221123","경의선","탄현","8898","8527","20221126"
"20221123","장항선","탕정","1238","1122","20221126"
"20221123","7호선","태릉입구","10220","9642","20221126"
"20221123","6호선","태릉입구","6203","7162","20221126"
"20221123","분당선","태평","14383","13676","20221126"
"20221123","경춘선","퇴계원","3911","3630","20221126"
"20221123","경의선","파주","1788","1290","20221126"
"20221123","경강선","판교","5895","5821","20221126"
"20221123","중앙선","팔당","869","953","20221126"
"20221123","경춘선","평내호평","7044","6981","20221126"
"20221123","과천선","평촌","19680","19403","20221126"
"20221123","경부선","평택","13956","13705","20221126"
"20221123","경부선","평택지제","4612","4586","20221126"
"20221123","경의선","풍산","6208","5812","20221126"
"20221123","7호선","하계","20106","19031","20221126"
"20221123","5호선","하남검단산","6553","6116","20221126"
"20221123","5호선","하남시청(덕풍?신장)","7883","7668","20221126"
"20221123","5호선","하남풍산","4364","4357","20221126"
"20221123","7호선","학동","26703","28333","20221126"
"20221123","3호선","학여울","2457","2528","20221126"
"20221123","6호선","한강진","8285","9488","20221126"
"20221123","경원선","한남","4429","4235","20221126"
"20221123","안산선","한대앞","11213","11222","20221126"
"20221123","4호선","한성대입구(삼선교)","16130","15345","20221126"
"20221123","9호선2~3단계","한성백제","2900","2559","20221126"
"20221123","2호선","한양대","14586","16097","20221126"
"20221123","분당선","한티","17425","18805","20221126"
"20221123","2호선","합정","32586","34716","20221126"
"20221123","6호선","합정","13665","13705","20221126"
"20221123","5호선","행당","8853","7867","20221126"
"20221123","경의선","행신","9172","9211","20221126"
"20221123","4호선","혜화","39052","38932","20221126"
"20221123","수인선","호구포","4526","4615","20221126"
"20221123","공항철도 1호선","홍대입구","11686","11609","20221126"
"20221123","경의선","홍대입구","1995","2405","20221126"
"20221123","2호선","홍대입구","61996","65648","20221126"
"20221123","3호선","홍제","19551","18688","20221126"
"20221123","우이신설선","화계","3887","3687","20221126"
"20221123","5호선","화곡","31250","29113","20221126"
"20221123","6호선","화랑대(서울여대입구)","14213","10771","20221126"
"20221123","경부선","화서","9382","8853","20221126"
"20221123","경의선","화전","3931","3629","20221126"
"20221123","일산선","화정","18308","18697","20221126"
"20221123","중앙선","회기","30340","29572","20221126"
"20221123","경원선","회룡","13773","13792","20221126"
"20221123","4호선","회현(남대문시장)","27738","28937","20221126"
"20221123","6호선","효창공원앞","8404","7910","20221126"
"20221123","경의선","효창공원앞","3656","4025","20221126"
"20221123","9호선","흑석(중앙대입구)","10724","11117","20221126"
"20221122","우이신설선","4.19민주묘지","4402","4410","20221125"
"20221122","경원선","가능","7309","6918","20221125"
"20221122","8호선","가락시장","8211","9246","20221125"
"20221122","3호선","가락시장","9778","9608","20221125"
"20221122","7호선","가산디지털단지","48694","48971","20221125"
"20221122","경부선","가산디지털단지","19705","22799","20221125"
"20221122","9호선","가양","23590","23122","20221125"
"20221122","우이신설선","가오리","4568","4510","20221125"
"20221122","경의선","가좌","6625","6158","20221125"
"20221122","분당선","가천대","12825","13554","20221125"
"20221122","경춘선","가평","1691","1678","20221125"
"20221122","경인선","간석","6312","6017","20221125"
"20221122","경춘선","갈매","3280","2833","20221125"
"20221122","2호선","강남","84540","81768","20221125"
"20221122","7호선","강남구청","18398","20425","20221125"
"20221122","분당선","강남구청","10723","12185","20221125"
"20221122","5호선","강동","19743","19074","20221125"
"20221122","8호선","강동구청","11505","11778","20221125"
"20221122","경의선","강매","3751","3172","20221125"
"20221122","2호선","강변(동서울터미널)","30921","28904","20221125"
"20221122","5호선","강일","5487","5189","20221125"
"20221122","경춘선","강촌","518","524","20221125"
"20221122","5호선","개롱","6960","7214","20221125"
"20221122","경인선","개봉","23531","23113","20221125"
"20221122","분당선","개포동","4610","4594","20221125"
"20221122","9호선","개화","2937","1930","20221125"
"20221122","5호선","개화산","6118","5828","20221125"
"20221122","5호선","거여","11204","10874","20221125"
"20221122","2호선","건대입구","35967","38066","20221125"
"20221122","7호선","건대입구","14167","14635","20221125"
"20221122","공항철도 1호선","검암","7261","7246","20221125"
"20221122","경의선","검암","1","0","20221125"
"20221122","경강선","경기광주","8858","8352","20221125"
"20221122","과천선","경마공원","1675","1635","20221125"
"20221122","3호선","경복궁(정부서울청사)","23717","23865","20221125"
"20221122","3호선","경찰병원","8272","8265","20221125"
"20221122","공항철도 1호선","계양","13176","12125","20221125"
"20221122","경의선","계양","1","0","20221125"
"20221122","5호선","고덕","10920","10887","20221125"
"20221122","6호선","고려대(종암)","10034","9936","20221125"
"20221122","수인선","고색","5515","5076","20221125"
"20221122","9호선","고속터미널","13285","17106","20221125"
"20221122","3호선","고속터미널","41673","39531","20221125"
"20221122","7호선","고속터미널","16684","14341","20221125"
"20221122","안산선","고잔","10221","9645","20221125"
"20221122","경의선","곡산","661","690","20221125"
"20221122","경강선","곤지암","2737","2596","20221125"
"20221122","경의선","공덕","4057","3669","20221125"
"20221122","공항철도 1호선","공덕","2723","3643","20221125"
"20221122","6호선","공덕","20729","20239","20221125"
"20221122","5호선","공덕","16300","17228","20221125"
"20221122","7호선","공릉(서울과학기술대)","13354","13318","20221125"
"20221122","9호선","공항시장","3200","3421","20221125"
"20221122","공항철도 1호선","공항화물청사","2491","2617","20221125"
"20221122","과천선","과천","6796","6553","20221125"
"20221122","경부선","관악","8257","7856","20221125"
"20221122","신림선","관악산(서울대)","2651","2762","20221125"
"20221122","5호선","광나루(장신대)","14906","13532","20221125"
"20221122","경부선","광명","3665","3107","20221125"
"20221122","7호선","광명사거리","22437","22124","20221125"
"20221122","경원선","광운대","9593","9377","20221125"
"20221122","5호선","광화문(세종문화회관)","36948","36336","20221125"
"20221122","6호선","광흥창(서강)","9861","9844","20221125"
"20221122","3호선","교대(법원.검찰청)","17096","11149","20221125"
"20221122","2호선","교대(법원.검찰청)","37616","42734","20221125"
"20221122","경부선","구로","19724","19888","20221125"
"20221122","2호선","구로디지털단지","64021","63875","20221125"
"20221122","분당선","구룡","2649","2511","20221125"
"20221122","중앙선","구리","14788","14978","20221125"
"20221122","9호선","구반포","1312","1397","20221125"
"20221122","6호선","구산","8493","6324","20221125"
"20221122","분당선","구성","5574","5944","20221125"
"20221122","2호선","구의(광진구청)","25537","25119","20221125"
"20221122","경인선","구일","7737","7754","20221125"
"20221122","3호선","구파발","22719","21490","20221125"
"20221122","중앙선","국수","811","805","20221125"
"20221122","9호선","국회의사당","24101","19991","20221125"
"20221122","5호선","군자(능동)","12109","13173","20221125"
"20221122","7호선","군자(능동)","15992","12803","20221125"
"20221122","경부선","군포","8257","8002","20221125"
"20221122","경춘선","굴봉산","101","99","20221125"
"20221122","5호선","굽은다리(강동구민회관앞)","9988","9492","20221125"
"20221122","경춘선","금곡","1645","1624","20221125"
"20221122","경의선","금릉","5462","5275","20221125"
"20221122","경부선","금정","30101","30481","20221125"
"20221122","경부선","금천구청","12850","12812","20221125"
"20221122","경의선","금촌","6964","6868","20221125"
"20221122","3호선","금호","8640","8099","20221125"
"20221122","분당선","기흥","12182","11585","20221125"
"20221122","5호선","길동","8163","8603","20221125"
"20221122","4호선","길음","24214","24676","20221125"
"20221122","경춘선","김유정","271","283","20221125"
"20221122","5호선","김포공항","7253","6783","20221125"
"20221122","9호선","김포공항","6848","9769","20221125"
"20221122","공항철도 1호선","김포공항","11199","6588","20221125"
"20221122","5호선","까치산","30773","29635","20221125"
"20221122","2호선","낙성대(강감찬)","29424","29102","20221125"
"20221122","7호선","남구로","16723","17640","20221125"
"20221122","수인선","남동인더스파크","2428","2731","20221125"
"20221122","3호선","남부터미널(예술의전당)","30833","31680","20221125"
"20221122","7호선","남성","12616","11861","20221125"
"20221122","경부선","남영","10424","11250","20221125"
"20221122","8호선","남위례","6747","6932","20221125"
"20221122","경춘선","남춘천","2884","2910","20221125"
"20221122","4호선","남태령","1440","1340","20221125"
"20221122","8호선","남한산성입구(성남법원.검찰청)","16274","14978","20221125"
"20221122","7호선","내방","16192","16535","20221125"
"20221122","9호선","노들","4931","4179","20221125"
"20221122","9호선","노량진","27402","27184","20221125"
"20221122","경부선","노량진","9026","9022","20221125"
"20221122","4호선","노원","19661","22583","20221125"
"20221122","7호선","노원","20255","21432","20221125"
"20221122","3호선","녹번","17496","15999","20221125"
"20221122","6호선","녹사평(용산구청)","4731","4595","20221125"
"20221122","경원선","녹양","5148","4775","20221125"
"20221122","경원선","녹천","5101","4255","20221125"
"20221122","7호선","논현","20436","21125","20221125"
"20221122","경의선","능곡","4167","3768","20221125"
"20221122","8호선","단대오거리","11543","11292","20221125"
"20221122","수인선","달월","109","74","20221125"
"20221122","5호선","답십리","17167","15778","20221125"
"20221122","4호선","당고개","9722","8488","20221125"
"20221122","신림선","당곡","4180","4255","20221125"
"20221122","9호선","당산","20456","20736","20221125"
"20221122","2호선","당산","20362","24412","20221125"
